# Exported using VGG Image Annotator (http://www.robots.ox.ac.uk/~vgg/software/via)
# Notes:
# - spatial_coordinates of [2,10,20,50,80] denotes a rectangle (shape_id=2) of size 50x80 placed at (10,20)
# - temporal coordinate of [1.349,2.741] denotes a temporal segment from time 1.346 sec. to 2.741 sec.
# - temporal coordinate of [4.633] denotes a still video frame at 4.633 sec.
# - metadata of {""1"":""3""} indicates attribute with id "1" set to an attribute option with id "3"
# SHAPE_ID = {"POINT":1,"RECTANGLE":2,"CIRCLE":3,"ELLIPSE":4,"LINE":5,"POLYLINE":6,"POLYGON":7,"EXTREME_RECTANGLE":8,"EXTREME_CIRCLE":9}
# FLAG_ID = {"RESERVED_FOR_FUTURE":1}
# ATTRIBUTE = {"1":{"aname":"seal","anchor_id":"FILE1_Z0_XY1","type":4,"desc":"","options":{"0":"pup","1":"cow","2":"bull"},"default_option_id":"1"}}
# CSV_HEADER = metadata_id,file_list,flags,temporal_coordinates,spatial_coordinates,metadata
"12_KIxgkj75","[""4MSL0123---77.png""]",0,"[]","[2,7.336,166.479,45.147,48.532]","{""1"":""0""}"
"12_QTOWGsZY","[""4MSL0123---77.png""]",0,"[]","[2,322.799,453.725,44.582,23.137]","{""1"":""0""}"
"12_TUUpBLhO","[""4MSL0123---77.png""]",0,"[]","[2,423.251,80.135,43.453,25.96]","{""1"":""0""}"
"12_RfKuzF55","[""4MSL0123---77.png""]",0,"[]","[2,398.984,41.761,97.066,43.453]","{""1"":""1""}"
"12_Be3qwwMP","[""4MSL0123---77.png""]",0,"[]","[2,246.614,86.907,59.819,70.542]","{""1"":""1""}"
"12_pr5Ney7y","[""4MSL0123---77.png""]",0,"[]","[2,262.415,229.12,85.779,54.176]","{""1"":""1""}"
"12_gX4tyXor","[""4MSL0123---77.png""]",0,"[]","[2,182.28,189.052,114.56,31.038]","{""1"":""1""}"
"12_uSKJPeIg","[""4MSL0123---77.png""]",0,"[]","[2,60.384,257.336,49.097,103.273]","{""1"":""1""}"
"12_SXsUBof0","[""4MSL0123---77.png""]",0,"[]","[2,36.682,125.282,53.047,86.908]","{""1"":""1""}"
"12_JVT6STka","[""4MSL0123---77.png""]",0,"[]","[2,82.957,400.113,80.7,63.205]","{""1"":""1""}"
"12_8WO9QqIe","[""4MSL0123---77.png""]",0,"[]","[2,273.138,430.023,63.205,68.284]","{""1"":""1""}"
"13_JWK3TqB0","[""4MSL0123---91.png""]",0,"[]","[2,270.88,125.847,33.296,38.939]","{""1"":""0""}"
"13_X2VXeOFB","[""4MSL0123---91.png""]",0,"[]","[2,415.35,228.555,39.503,40.068]","{""1"":""0""}"
"13_0aafhmhX","[""4MSL0123---91.png""]",0,"[]","[2,274.831,246.614,55.869,30.474]","{""1"":""0""}"
"13_BoX980ET","[""4MSL0123---91.png""]",0,"[]","[2,292.889,422.686,27.653,27.653]","{""1"":""0""}"
"13_SoYISdQF","[""4MSL0123---91.png""]",0,"[]","[2,448.646,395.598,44.582,33.86]","{""1"":""0""}"
"13_v1xROzcs","[""4MSL0123---91.png""]",0,"[]","[2,147.291,151.806,42.89,34.989]","{""1"":""0""}"
"13_cEGymwFT","[""4MSL0123---91.png""]",0,"[]","[2,27.088,159.707,27.088,46.275]","{""1"":""0""}"
"13_cUJyoLvR","[""4MSL0123---91.png""]",0,"[]","[2,231.377,238.149,77.878,92.551]","{""1"":""1""}"
"13_nlVbrSfN","[""4MSL0123---91.png""]",0,"[]","[2,416.479,252.257,80.699,86.343]","{""1"":""1""}"
"13_mWcUzXfM","[""4MSL0123---91.png""]",0,"[]","[2,388.262,354.402,99.323,76.749]","{""1"":""1""}"
"13_R5xosYaP","[""4MSL0123---91.png""]",0,"[]","[2,225.169,420.993,68.849,77.878]","{""1"":""1""}"
"13_qVXqb6a2","[""4MSL0123---91.png""]",0,"[]","[2,111.174,89.165,46.84,86.907]","{""1"":""1""}"
"13_4WIYmtcv","[""4MSL0123---91.png""]",0,"[]","[2,215.576,75.621,100.451,56.998]","{""1"":""1""}"
"13_Yae87Iq6","[""4MSL0123---91.png""]",0,"[]","[2,2.257,161.964,39.504,110.609]","{""1"":""1""}"
"14_WhZhPQg4","[""4MSL0123---164.png""]",0,"[]","[2,241.535,106.095,44.582,33.296]","{""1"":""0""}"
"14_eY7Awcdh","[""4MSL0123---164.png""]",0,"[]","[2,370.767,227.427,33.296,37.81]","{""1"":""0""}"
"14_WeDhWsmd","[""4MSL0123---164.png""]",0,"[]","[2,207.111,329.007,30.474,29.345]","{""1"":""0""}"
"14_kQXMiI9C","[""4MSL0123---164.png""]",0,"[]","[2,107.223,208.239,41.197,26.524]","{""1"":""0""}"
"14_D1xoCXwI","[""4MSL0123---164.png""]",0,"[]","[2,150.113,205.418,19.752,50.225]","{""1"":""0""}"
"14_spNedRhC","[""4MSL0123---164.png""]",0,"[]","[2,153.499,165.914,38.939,37.811]","{""1"":""0""}"
"14_3raVHw6R","[""4MSL0123---164.png""]",0,"[]","[2,88.6,244.357,32.167,53.047]","{""1"":""0""}"
"14_37AZhfo9","[""4MSL0123---164.png""]",0,"[]","[2,2.257,239.842,19.188,56.433]","{""1"":""0""}"
"14_7YS5fsoA","[""4MSL0123---164.png""]",0,"[]","[2,19.752,69.977,38.374,19.752]","{""1"":""0""}"
"14_J7LOz79W","[""4MSL0123---164.png""]",0,"[]","[2,132.054,196.388,40.068,29.91]","{""1"":""0""}"
"14_qP7TCQbs","[""4MSL0123---164.png""]",0,"[]","[2,131.49,1.693,32.167,23.138]","{""1"":""0""}"
"14_MpAEXcka","[""4MSL0123---164.png""]",0,"[]","[2,187.923,348.194,98.759,38.939]","{""1"":""1""}"
"14_WgxrwuEi","[""4MSL0123---164.png""]",0,"[]","[2,351.016,249.436,112.302,41.76]","{""1"":""1""}"
"14_bHzF17Ok","[""4MSL0123---164.png""]",0,"[]","[2,107.788,155.756,84.65,65.463]","{""1"":""1""}"
"14_vSdW7rx7","[""4MSL0123---164.png""]",0,"[]","[2,32.731,75.621,52.483,60.384]","{""1"":""1""}"
"14_L9Mqm5L6","[""4MSL0123---164.png""]",0,"[]","[2,55.305,215.576,39.503,120.203]","{""1"":""1""}"
"14_LXXF7yaX","[""4MSL0123---164.png""]",0,"[]","[2,22.009,231.941,28.781,72.799]","{""1"":""1""}"
"14_b5iea2Lv","[""4MSL0123---164.png""]",0,"[]","[2,190.745,133.183,89.165,32.167]","{""1"":""1""}"
"15_jdYTa2yX","[""5MSL0014---85.png""]",0,"[]","[2,73.928,116.253,38.939,27.088]","{""1"":""0""}"
"15_VUCwUe74","[""5MSL0014---85.png""]",0,"[]","[2,25.395,156.321,34.424,27.088]","{""1"":""0""}"
"15_dBUNod0y","[""5MSL0014---85.png""]",0,"[]","[2,166.479,208.239,24.83,34.425]","{""1"":""0""}"
"15_WM8UXfYC","[""5MSL0014---85.png""]",0,"[]","[2,168.736,196.953,31.038,24.266]","{""1"":""0""}"
"15_cTsIZrnJ","[""5MSL0014---85.png""]",0,"[]","[2,114.56,208.804,14.673,39.503]","{""1"":""0""}"
"15_VBfJDX5v","[""5MSL0014---85.png""]",0,"[]","[2,123.589,180.587,23.702,46.275]","{""1"":""0""}"
"15_MzX170PL","[""5MSL0014---85.png""]",0,"[]","[2,3.95,237.585,15.237,45.711]","{""1"":""0""}"
"15_Nrf2oyPe","[""5MSL0014---85.png""]",0,"[]","[2,29.345,176.072,19.188,47.404]","{""1"":""0""}"
"15_zUo6Vd9A","[""5MSL0014---85.png""]",0,"[]","[2,44.582,186.795,39.504,35.553]","{""1"":""0""}"
"15_qxgtlagl","[""5MSL0014---85.png""]",0,"[]","[2,42.325,225.169,34.424,12.416]","{""1"":""0""}"
"15_UyeTVsRh","[""5MSL0014---85.png""]",0,"[]","[2,55.305,239.842,24.266,13.544]","{""1"":""0""}"
"15_quvhyDhf","[""5MSL0014---85.png""]",0,"[]","[2,20.88,229.12,15.237,36.117]","{""1"":""0""}"
"15_P7V4sQQg","[""5MSL0014---85.png""]",0,"[]","[2,27.652,237.585,19.752,42.889]","{""1"":""0""}"
"15_eEYX5XwH","[""5MSL0014---85.png""]",0,"[]","[2,398.42,202.596,16.93,44.582]","{""1"":""0""}"
"15_zmp2H7Qo","[""5MSL0014---85.png""]",0,"[]","[2,409.142,212.754,26.524,33.86]","{""1"":""0""}"
"15_r5mmyXwi","[""5MSL0014---85.png""]",0,"[]","[2,407.449,181.151,28.217,25.96]","{""1"":""0""}"
"15_9rxKWbmY","[""5MSL0014---85.png""]",0,"[]","[2,405.756,152.37,31.603,33.296]","{""1"":""0""}"
"15_enNg9SS5","[""5MSL0014---85.png""]",0,"[]","[2,432.28,178.33,22.009,43.453]","{""1"":""0""}"
"15_VI3o9yzd","[""5MSL0014---85.png""]",0,"[]","[2,449.21,211.625,42.889,18.059]","{""1"":""0""}"
"15_5waYJJWX","[""5MSL0014---85.png""]",0,"[]","[2,455.982,174.944,16.93,31.038]","{""1"":""0""}"
"15_M22e9IxX","[""5MSL0014---85.png""]",0,"[]","[2,452.596,179.458,38.939,32.732]","{""1"":""0""}"
"15_aG6T8CqL","[""5MSL0014---85.png""]",0,"[]","[2,297.404,152.935,66.027,133.747]","{""1"":""2""}"
"16_xKV5oXR6","[""5MSL0019---114.png""]",0,"[]","[2,235.327,168.172,30.474,54.74]","{""1"":""0""}"
"16_a22bvSrJ","[""5MSL0019---114.png""]",0,"[]","[2,272.009,154.628,28.217,54.176]","{""1"":""0""}"
"16_wdSfxXA2","[""5MSL0019---114.png""]",0,"[]","[2,229.684,228.555,28.217,55.305]","{""1"":""0""}"
"16_5PcNJmq8","[""5MSL0019---114.png""]",0,"[]","[2,258.465,252.257,24.266,59.82]","{""1"":""0""}"
"16_XwZmnjua","[""5MSL0019---114.png""]",0,"[]","[2,278.781,257.336,23.138,63.77]","{""1"":""0""}"
"16_cS255qOX","[""5MSL0019---114.png""]",0,"[]","[2,301.919,270.88,15.237,54.176]","{""1"":""0""}"
"16_olWESeqB","[""5MSL0019---114.png""]",0,"[]","[2,302.483,240.971,26.524,54.176]","{""1"":""0""}"
"16_Xvjcr5Te","[""5MSL0019---114.png""]",0,"[]","[2,332.957,281.038,30.474,42.89]","{""1"":""0""}"
"16_I7M7v0rX","[""5MSL0019---114.png""]",0,"[]","[2,367.946,226.298,27.088,47.968]","{""1"":""0""}"
"16_SJoX6DjI","[""5MSL0019---114.png""]",0,"[]","[2,316.591,204.289,37.246,42.325]","{""1"":""0""}"
"16_DnIuLrVY","[""5MSL0019---114.png""]",0,"[]","[2,347.065,198.081,22.574,55.869]","{""1"":""0""}"
"16_lh1zC8FA","[""5MSL0019---114.png""]",0,"[]","[2,384.876,185.102,23.702,51.918]","{""1"":""0""}"
"16_DL1gtPW1","[""5MSL0019---114.png""]",0,"[]","[2,365.124,108.916,35.553,44.019]","{""1"":""0""}"
"16_vkIIEzb6","[""5MSL0019---114.png""]",0,"[]","[2,406.321,193.567,32.731,37.81]","{""1"":""0""}"
"16_0ietxYQS","[""5MSL0019---114.png""]",0,"[]","[2,404.063,234.763,34.989,14.108]","{""1"":""0""}"
"17_6lRFMPUs","[""5MSL0027---23.png""]",0,"[]","[2,142.777,130.361,50.79,26.524]","{""1"":""0""}"
"17_R8LuUXTm","[""5MSL0027---23.png""]",0,"[]","[2,68.284,146.163,46.84,31.602]","{""1"":""0""}"
"17_mdlU6XkF","[""5MSL0027---23.png""]",0,"[]","[2,376.411,269.752,42.889,46.839]","{""1"":""0""}"
"17_a2yCp8sx","[""5MSL0027---23.png""]",0,"[]","[2,325.621,352.144,34.424,45.147]","{""1"":""0""}"
"17_sX9bLNtt","[""5MSL0027---23.png""]",0,"[]","[2,212.754,383.747,47.968,26.524]","{""1"":""0""}"
"17_CaQSPVf7","[""5MSL0027---23.png""]",0,"[]","[2,225.734,312.077,40.067,37.246]","{""1"":""0""}"
"17_ZsX5TsYq","[""5MSL0027---23.png""]",0,"[]","[2,227.427,307.562,32.167,36.117]","{""1"":""0""}"
"17_vh6JibM1","[""5MSL0027---23.png""]",0,"[]","[2,177.201,273.138,28.217,44.582]","{""1"":""0""}"
"17_vWkFmLVS","[""5MSL0027---23.png""]",0,"[]","[2,207.675,284.424,36.682,30.474]","{""1"":""0""}"
"17_QsbHvlnj","[""5MSL0027---23.png""]",0,"[]","[2,143.905,223.476,24.831,50.226]","{""1"":""0""}"
"17_vxMYXB28","[""5MSL0027---23.png""]",0,"[]","[2,19.187,76.185,32.732,47.404]","{""1"":""0""}"
"17_SrEHFtYM","[""5MSL0027---23.png""]",0,"[]","[2,45.711,5.079,21.445,47.404]","{""1"":""0""}"
"17_A752gXwu","[""5MSL0027---23.png""]",0,"[]","[2,115.688,12.98,50.791,32.731]","{""1"":""0""}"
"17_UP2MHmOi","[""5MSL0027---23.png""]",0,"[]","[2,365.688,8.465,24.267,51.354]","{""1"":""0""}"
"17_K3lY8GuP","[""5MSL0027---23.png""]",0,"[]","[2,439.052,166.479,30.474,46.839]","{""1"":""0""}"
"17_nXQZb8eg","[""5MSL0027---23.png""]",0,"[]","[2,1.129,163.093,29.345,32.731]","{""1"":""0""}"
"17_U08Qsmk5","[""5MSL0027---23.png""]",0,"[]","[2,336.343,151.242,97.63,44.582]","{""1"":""1""}"
"17_NXXFdeoB","[""5MSL0027---23.png""]",0,"[]","[2,346.501,51.919,57.562,90.858]","{""1"":""1""}"
"17_G6rFTE2X","[""5MSL0027---23.png""]",0,"[]","[2,231.941,104.402,113.431,31.603]","{""1"":""1""}"
"17_H7YgCFzZ","[""5MSL0027---23.png""]",0,"[]","[2,177.201,81.828,62.641,97.066]","{""1"":""1""}"
"17_yFcmQJEv","[""5MSL0027---23.png""]",0,"[]","[2,102.144,51.919,108.353,32.731]","{""1"":""1""}"
"17_R0HaidyB","[""5MSL0027---23.png""]",0,"[]","[2,182.844,182.844,28.781,103.838]","{""1"":""1""}"
"17_NLKXglsH","[""5MSL0027---23.png""]",0,"[]","[2,194.695,267.494,91.422,41.197]","{""1"":""1""}"
"17_5u4uMmEg","[""5MSL0027---23.png""]",0,"[]","[2,218.962,330.135,99.322,43.454]","{""1"":""1""}"
"17_PXmHrgRZ","[""5MSL0027---23.png""]",0,"[]","[2,294.018,350.451,64.334,82.393]","{""1"":""1""}"
"17_Fxn01Rku","[""5MSL0027---23.png""]",0,"[]","[2,83.521,179.458,100.452,42.325]","{""1"":""1""}"
"17_RPjcSXHm","[""5MSL0027---23.png""]",0,"[]","[2,4.515,137.133,69.413,93.68]","{""1"":""1""}"
"17_5NXUUtKS","[""5MSL0027---23.png""]",0,"[]","[2,227.427,2.257,80.699,58.127]","{""1"":""1""}"
"18_plLoC3aH","[""5MSL0053---69.png""]",0,"[]","[2,95.937,151.806,47.404,22.573]","{""1"":""0""}"
"18_EXRHoNNK","[""5MSL0053---69.png""]",0,"[]","[2,183.973,245.485,26.524,47.969]","{""1"":""0""}"
"18_zTmxV5XE","[""5MSL0053---69.png""]",0,"[]","[2,235.327,316.027,44.583,46.84]","{""1"":""0""}"
"18_srWbIdHz","[""5MSL0053---69.png""]",0,"[]","[2,117.946,304.176,19.187,59.819]","{""1"":""0""}"
"18_xsatPMKp","[""5MSL0053---69.png""]",0,"[]","[2,157.449,407.449,29.91,51.355]","{""1"":""0""}"
"18_ePhNWtWF","[""5MSL0053---69.png""]",0,"[]","[2,185.666,446.953,31.603,34.424]","{""1"":""0""}"
"18_H2EU5uJ1","[""5MSL0053---69.png""]",0,"[]","[2,36.117,444.695,24.267,52.483]","{""1"":""0""}"
"18_RAaWE6Vd","[""5MSL0053---69.png""]",0,"[]","[2,53.612,112.302,85.214,42.89]","{""1"":""1""}"
"18_z5as5iN6","[""5MSL0053---69.png""]",0,"[]","[2,86.907,179.458,73.928,77.314]","{""1"":""1""}"
"18_WJRLUIgc","[""5MSL0053---69.png""]",0,"[]","[2,125.282,196.388,94.808,65.463]","{""1"":""1""}"
"18_wXJTJ2dh","[""5MSL0053---69.png""]",0,"[]","[2,194.695,292.889,77.314,80.7]","{""1"":""1""}"
"18_WuYAwrme","[""5MSL0053---69.png""]",0,"[]","[2,138.262,294.582,59.255,102.145]","{""1"":""1""}"
"18_v0f18mD9","[""5MSL0053---69.png""]",0,"[]","[2,81.828,397.291,75.057,86.908]","{""1"":""1""}"
"18_2jvv6vya","[""5MSL0053---69.png""]",0,"[]","[2,227.427,421.558,62.076,72.799]","{""1"":""1""}"
"19_T5P2THlh","[""5MSL0053---113.png""]",0,"[]","[2,120.203,208.804,45.147,28.781]","{""1"":""0""}"
"19_934ulO02","[""5MSL0053---113.png""]",0,"[]","[2,204.289,301.354,16.93,49.662]","{""1"":""0""}"
"19_OCpZJxyZ","[""5MSL0053---113.png""]",0,"[]","[2,309.255,270.316,57.562,21.445]","{""1"":""0""}"
"19_PGvbXxEd","[""5MSL0053---113.png""]",0,"[]","[2,340.293,317.156,23.138,62.641]","{""1"":""0""}"
"19_Dq7ySSVC","[""5MSL0053---113.png""]",0,"[]","[2,440.181,270.316,48.532,26.524]","{""1"":""0""}"
"19_0nOGjbAR","[""5MSL0053---113.png""]",0,"[]","[2,72.235,326.749,47.968,23.702]","{""1"":""0""}"
"19_NVg1IpGC","[""5MSL0053---113.png""]",0,"[]","[2,318.849,440.181,55.869,25.959]","{""1"":""0""}"
"19_OrUrE2kW","[""5MSL0053---113.png""]",0,"[]","[2,252.822,386.005,31.038,40.632]","{""1"":""0""}"
"19_Cp0jlWQG","[""5MSL0053---113.png""]",0,"[]","[2,75.056,71.106,39.504,44.018]","{""1"":""0""}"
"19_mAZdbfZO","[""5MSL0053---113.png""]",0,"[]","[2,300.226,29.345,35.553,47.969]","{""1"":""0""}"
"19_948Zn8gf","[""5MSL0053---113.png""]",0,"[]","[2,411.964,163.093,34.989,54.176]","{""1"":""0""}"
"19_88sZiu2O","[""5MSL0053---113.png""]",0,"[]","[2,282.167,64.898,84.65,72.235]","{""1"":""1""}"
"19_QvqCXtpV","[""5MSL0053---113.png""]",0,"[]","[2,345.937,79.571,44.582,104.966]","{""1"":""1""}"
"19_NYzyNQ1U","[""5MSL0053---113.png""]",0,"[]","[2,415.35,90.293,62.077,89.73]","{""1"":""1""}"
"19_PnMtEnaN","[""5MSL0053---113.png""]",0,"[]","[2,256.772,140.519,62.077,116.817]","{""1"":""1""}"
"19_pg3NUoC9","[""5MSL0053---113.png""]",0,"[]","[2,112.867,48.533,84.65,69.413]","{""1"":""1""}"
"19_XJGQLXZw","[""5MSL0053---113.png""]",0,"[]","[2,109.481,137.133,105.53,72.235]","{""1"":""1""}"
"19_x4XwtBkA","[""5MSL0053---113.png""]",0,"[]","[2,92.551,297.404,96.501,77.878]","{""1"":""1""}"
"19_GuJ4PoRy","[""5MSL0053---113.png""]",0,"[]","[2,224.041,336.343,98.194,57.562]","{""1"":""1""}"
"19_XaResVmj","[""5MSL0053---113.png""]",0,"[]","[2,365.124,286.682,50.79,97.065]","{""1"":""1""}"
"19_Cg8IwKLY","[""5MSL0053---113.png""]",0,"[]","[2,413.093,316.027,85.214,71.671]","{""1"":""1""}"
"20_zthlAK5f","[""5MSL0053---114.png""]",0,"[]","[2,197.517,90.293,36.682,33.296]","{""1"":""0""}"
"20_no73rKox","[""5MSL0053---114.png""]",0,"[]","[2,50.79,161.964,44.018,54.176]","{""1"":""0""}"
"20_jhzfaxoC","[""5MSL0053---114.png""]",0,"[]","[2,249.436,303.612,28.781,49.661]","{""1"":""0""}"
"20_lRdUCZ5I","[""5MSL0053---114.png""]",0,"[]","[2,403.499,258.465,31.603,54.176]","{""1"":""0""}"
"20_zpPhB6mR","[""5MSL0053---114.png""]",0,"[]","[2,126.411,398.42,25.959,59.819]","{""1"":""0""}"
"20_Q7XWYL31","[""5MSL0053---114.png""]",0,"[]","[2,116.817,354.402,29.91,51.354]","{""1"":""0""}"
"20_BXGIMI7W","[""5MSL0053---114.png""]",0,"[]","[2,81.264,271.445,44.583,25.959]","{""1"":""0""}"
"20_pkPpUODg","[""5MSL0053---114.png""]",0,"[]","[2,140.519,85.214,91.422,69.978]","{""1"":""1""}"
"20_MPxKm04X","[""5MSL0053---114.png""]",0,"[]","[2,55.869,91.422,61.512,85.779]","{""1"":""1""}"
"20_Vm9dtOJ4","[""5MSL0053---114.png""]",0,"[]","[2,56.433,205.418,94.244,72.799]","{""1"":""1""}"
"20_kfAnThV0","[""5MSL0053---114.png""]",0,"[]","[2,360.045,266.93,54.741,101.016]","{""1"":""1""}"
"20_Lem0pkXy","[""5MSL0053---114.png""]",0,"[]","[2,223.476,351.58,84.65,62.641]","{""1"":""1""}"
"20_xjRGmgWw","[""5MSL0053---114.png""]",0,"[]","[2,136.569,401.806,71.106,90.293]","{""1"":""1""}"
"20_QvwVzt9F","[""5MSL0053---114.png""]",0,"[]","[2,49.097,314.898,93.115,71.107]","{""1"":""1""}"
"20_nZF8Bp5k","[""5MSL0053---114.png""]",0,"[]","[2,3.386,285.553,53.612,98.194]","{""1"":""1""}"
"21_pn0u03JA","[""5MSL0069---125.png""]",0,"[]","[2,191.309,56.998,36.118,50.79]","{""1"":""0""}"
"21_GSRYcU08","[""5MSL0069---125.png""]",0,"[]","[2,304.176,207.111,47.968,27.088]","{""1"":""0""}"
"21_IRwhO1JI","[""5MSL0069---125.png""]",0,"[]","[2,363.995,217.269,55.87,29.909]","{""1"":""0""}"
"21_IXDGgEXU","[""5MSL0069---125.png""]",0,"[]","[2,223.476,356.659,55.305,35.553]","{""1"":""0""}"
"21_AXIHokJc","[""5MSL0069---125.png""]",0,"[]","[2,62.641,239.278,23.138,46.275]","{""1"":""0""}"
"21_RNqzkLXc","[""5MSL0069---125.png""]",0,"[]","[2,117.381,194.695,41.197,38.939]","{""1"":""0""}"
"21_2N5uO6Zx","[""5MSL0069---125.png""]",0,"[]","[2,165.35,137.133,22.009,52.483]","{""1"":""0""}"
"21_RbY0O6sY","[""5MSL0069---125.png""]",0,"[]","[2,63.77,116.817,60.383,16.93]","{""1"":""0""}"
"21_0FKlC0XF","[""5MSL0069---125.png""]",0,"[]","[2,119.074,34.424,22.01,59.82]","{""1"":""0""}"
"21_iXmpnCeC","[""5MSL0069---125.png""]",0,"[]","[2,274.831,15.801,52.483,27.088]","{""1"":""0""}"
"21_nMvOsw6p","[""5MSL0069---125.png""]",0,"[]","[2,389.391,58.126,55.869,24.831]","{""1"":""0""}"
"21_HWgerM29","[""5MSL0069---125.png""]",0,"[]","[2,259.029,103.273,46.84,27.088]","{""1"":""0""}"
"21_0Ci8Rj2E","[""5MSL0069---125.png""]",0,"[]","[2,383.747,295.147,28.217,46.839]","{""1"":""0""}"
"21_MatG66NV","[""5MSL0069---125.png""]",0,"[]","[2,343.115,414.221,46.276,30.474]","{""1"":""0""}"
"21_zY0rzXUI","[""5MSL0069---125.png""]",0,"[]","[2,124.153,306.433,54.177,21.445]","{""1"":""0""}"
"21_8OutrK6b","[""5MSL0069---125.png""]",0,"[]","[2,14.108,310.384,24.267,55.869]","{""1"":""0""}"
"21_ueXFuwtj","[""5MSL0069---125.png""]",0,"[]","[2,194.131,42.325,80.135,41.761]","{""1"":""1""}"
"21_4oTSzui6","[""5MSL0069---125.png""]",0,"[]","[2,306.998,63.205,37.81,113.432]","{""1"":""1""}"
"21_FxbEbkMO","[""5MSL0069---125.png""]",0,"[]","[2,281.038,2.257,69.978,59.82]","{""1"":""1""}"
"21_9CyocYPB","[""5MSL0069---125.png""]",0,"[]","[2,332.393,46.84,116.253,29.909]","{""1"":""1""}"
"21_bX3ozgSB","[""5MSL0069---125.png""]",0,"[]","[2,398.984,81.828,98.194,40.068]","{""1"":""1""}"
"21_vysYG1l6","[""5MSL0069---125.png""]",0,"[]","[2,363.995,124.153,55.87,69.978]","{""1"":""1""}"
"21_TaiDi0lh","[""5MSL0069---125.png""]",0,"[]","[2,268.059,171.558,37.81,118.51]","{""1"":""1""}"
"21_4Xh1854q","[""5MSL0069---125.png""]",0,"[]","[2,329.571,250.564,113.431,41.197]","{""1"":""1""}"
"21_NWs1Y4HP","[""5MSL0069---125.png""]",0,"[]","[2,462.19,253.386,32.167,107.788]","{""1"":""1""}"
"21_2PuCt8WX","[""5MSL0069---125.png""]",0,"[]","[2,343.115,315.463,77.878,84.65]","{""1"":""1""}"
"21_CULkTnAk","[""5MSL0069---125.png""]",0,"[]","[2,289.503,386.569,113.996,31.038]","{""1"":""1""}"
"21_n98PKwRX","[""5MSL0069---125.png""]",0,"[]","[2,167.607,143.905,51.355,88.036]","{""1"":""1""}"
"21_8kNVaRV4","[""5MSL0069---125.png""]",0,"[]","[2,51.354,124.153,116.253,45.147]","{""1"":""1""}"
"21_HqScPNPP","[""5MSL0069---125.png""]",0,"[]","[2,50.226,163.657,46.839,86.343]","{""1"":""1""}"
"21_YYfnePYU","[""5MSL0069---125.png""]",0,"[]","[2,94.808,240.406,76.75,79.007]","{""1"":""1""}"
"21_jARXxe1G","[""5MSL0069---125.png""]",0,"[]","[2,145.034,273.138,91.986,44.582]","{""1"":""1""}"
"21_wGC729eb","[""5MSL0069---125.png""]",0,"[]","[2,162.528,332.957,116.817,44.018]","{""1"":""1""}"
"21_09xLm4Km","[""5MSL0069---125.png""]",0,"[]","[2,77.314,61.512,75.621,56.434]","{""1"":""1""}"
"22_NMLUuGdP","[""5MSL0084---95.png""]",0,"[]","[2,230.813,209.932,28.216,57.562]","{""1"":""0""}"
"22_FisqzsaT","[""5MSL0084---95.png""]",0,"[]","[2,162.528,287.246,34.425,54.176]","{""1"":""0""}"
"22_rEQdNcb2","[""5MSL0084---95.png""]",0,"[]","[2,322.235,373.589,39.503,37.811]","{""1"":""0""}"
"22_jgRvtHLR","[""5MSL0084---95.png""]",0,"[]","[2,214.447,457.111,41.761,40.067]","{""1"":""0""}"
"22_ztsqxXxh","[""5MSL0084---95.png""]",0,"[]","[2,300.79,255.643,61.512,24.267]","{""1"":""0""}"
"22_gUykGfWF","[""5MSL0084---95.png""]",0,"[]","[2,411.964,253.95,63.205,20.316]","{""1"":""0""}"
"22_qlW74VlC","[""5MSL0084---95.png""]",0,"[]","[2,282.731,185.666,47.404,34.424]","{""1"":""0""}"
"22_DD9F9kGy","[""5MSL0084---95.png""]",0,"[]","[2,282.731,105.53,55.869,34.425]","{""1"":""0""}"
"22_mXmLwP3M","[""5MSL0084---95.png""]",0,"[]","[2,332.393,23.702,31.038,45.711]","{""1"":""0""}"
"22_8ZqperiP","[""5MSL0084---95.png""]",0,"[]","[2,360.609,38.939,56.998,25.395]","{""1"":""0""}"
"22_gTe5dgKK","[""5MSL0084---95.png""]",0,"[]","[2,459.932,37.246,32.167,48.533]","{""1"":""0""}"
"22_20TnDpMf","[""5MSL0084---95.png""]",0,"[]","[2,254.515,54.74,36.681,56.998]","{""1"":""0""}"
"22_dPyHBkHX","[""5MSL0084---95.png""]",0,"[]","[2,187.923,13.544,26.524,49.661]","{""1"":""0""}"
"22_VEi8oYIw","[""5MSL0084---95.png""]",0,"[]","[2,395.034,420.993,23.702,59.82]","{""1"":""0""}"
"22_MPVEVMRD","[""5MSL0084---95.png""]",0,"[]","[2,157.449,26.524,79.007,85.778]","{""1"":""1""}"
"22_Zdj9anIf","[""5MSL0084---95.png""]",0,"[]","[2,219.526,8.465,81.264,101.58]","{""1"":""1""}"
"22_bdzPBsVM","[""5MSL0084---95.png""]",0,"[]","[2,292.889,2.822,55.305,82.392]","{""1"":""1""}"
"22_qNmvtkl5","[""5MSL0084---95.png""]",0,"[]","[2,405.192,1.693,84.086,48.533]","{""1"":""1""}"
"22_RNfaZZy6","[""5MSL0084---95.png""]",0,"[]","[2,294.018,104.966,101.016,56.434]","{""1"":""1""}"
